year,state,type,length,tuition,room_board,total_cost
2021,Utah,Private,4-year,7753.0,8158.0,15911
2021,Utah,Public In-State,2-year,3989.0,0.0,3989
2021,Utah,Public In-State,4-year,,7889.0,7889
2021,Utah,Public Out-of-State,2-year,12709.0,0.0,12709
2021,Utah,Public Out-of-State,4-year,21595.0,7889.0,29484
2021,Vermont,Private,4-year,48300.0,15071.0,63371
2021,Vermont,Public In-State,2-year,6920.0,0.0,6920
2021,Vermont,Public In-State,4-year,,13159.0,13159
2021,Vermont,Public Out-of-State,2-year,13640.0,0.0,13640
2021,Vermont,Public Out-of-State,4-year,41963.0,13159.0,55122
2021,Virginia,Private,4-year,23220.0,12183.0,35403
2021,Virginia,Public In-State,2-year,5228.0,0.0,5228
2021,Virginia,Public In-State,4-year,,11830.0,11830
2021,Virginia,Public Out-of-State,2-year,12059.0,0.0,12059
2021,Virginia,Public Out-of-State,4-year,36193.0,11830.0,48023
2021,Washington,Private,4-year,40830.0,13217.0,54047
2021,Washington,Public In-State,2-year,4564.0,0.0,4564
2021,Washington,Public In-State,4-year,,13541.0,13541
2021,Washington,Public Out-of-State,2-year,7186.0,0.0,7186
2021,Washington,Public Out-of-State,4-year,30891.0,13541.0,44432
2021,West Virginia,Private,4-year,12413.0,9890.0,22303
2021,West Virginia,Public In-State,2-year,4470.0,0.0,4470
2021,West Virginia,Public In-State,4-year,,11060.0,11060
2021,West Virginia,Public Out-of-State,2-year,9781.0,0.0,9781
2021,West Virginia,Public Out-of-State,4-year,22475.0,11060.0,33535
2021,Wisconsin,Private,4-year,35674.0,11389.0,47063
2021,Wisconsin,Public In-State,2-year,4534.0,0.0,4534
2021,Wisconsin,Public In-State,4-year,,9093.0,9093
2021,Wisconsin,Public Out-of-State,2-year,6552.0,0.0,6552
2021,Wisconsin,Public Out-of-State,4-year,26970.0,9093.0,36063
2021,Wyoming,Public In-State,2-year,3987.0,0.0,3987
2021,Wyoming,Public In-State,4-year,,9799.0,9799
2021,Wyoming,Public Out-of-State,2-year,9820.0,0.0,9820
2021,Wyoming,Public Out-of-State,4-year,14710.0,9799.0,24509
